user id: Y25010,start time: 1659719642230,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659719645167","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","","","",""
"1659719645201","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","","","",""
"1659719645232","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645267","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645298","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645328","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645360","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645402","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","","","",""
"1659719645428","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","","","",""
"1659719645460","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","","","",""
"1659719645497","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645536","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645569","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
