user id: 000009,start time: 1659801684503,application version: 1.0.40
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659801687497","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.85, -0.32, 0.87)","DotB01","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.85, -0.32, 0.87)","DotB01","","","",""
"1659801687527","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.85, -0.31, 0.87)","DotB01","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.85, -0.31, 0.87)","DotB01","","","",""
"1659801687561","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.85, -0.31, 0.87)","DotB01","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.85, -0.31, 0.87)","DotB01","","","",""
"1659801687596","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.86, -0.31, 0.87)","DotA02","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.86, -0.31, 0.87)","DotA02","","","",""
"1659801687627","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.86, -0.31, 0.87)","DotA02","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.86, -0.31, 0.87)","DotA02","","","",""
"1659801687661","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.87, -0.31, 0.86)","DotA02","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.47)","(-1.87, -0.31, 0.86)","DotA02","","","",""
"1659801687687","False","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.46)","(-1.87, -0.30, 0.86)","DotA02","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.17, 0.46)","(-1.87, -0.30, 0.86)","DotA02","","","",""
"1659801687719","False","(-0.12, 0.03, -0.07)","(-0.87, -0.16, 0.46)","(-1.87, -0.30, 0.86)","DotA02","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.16, 0.46)","(-1.87, -0.30, 0.86)","DotA02","","","",""
"1659801687757","False","(-0.12, 0.03, -0.07)","(-0.87, -0.16, 0.46)","(-1.87, -0.30, 0.86)","DotA02","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.87, -0.16, 0.46)","(-1.87, -0.30, 0.86)","DotA02","","","",""
"1659801687787","False","(-0.13, 0.03, -0.07)","(-0.87, -0.16, 0.46)","(-1.87, -0.30, 0.85)","DotA02","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.87, -0.16, 0.46)","(-1.87, -0.30, 0.85)","DotA02","","","",""
